"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.515782037E1,1.840950131E0,-7.285050392E0,-1.380000114E-1
3.515782037E1,1.840950131E0,-7.285050392E0,-1.380000114E-1
3.519782037E1,1.840950131E0,-7.285050392E0,-1.380000114E-1
3.521782037E1,1.840950131E0,-7.285050392E0,-1.380000114E-1
3.523782037E1,1.840950131E0,-7.285050392E0,-1.380000114E-1
3.525782037E1,4.273050308E0,-7.381050587E0,-5.779500008E-1
3.527782037E1,4.273050308E0,-7.381050587E0,-5.779500008E-1
3.529782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.531782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.533782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.535782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.537782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.539782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.541782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.543782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.545782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.547782037E1,5.767050266E0,-7.975050449E0,-3.870000243E-1
3.549782037E1,7.146000385E0,-4.260000229E0,-5.590500236E-1
3.551782037E1,7.146000385E0,-4.260000229E0,-5.590500236E-1
3.553782037E1,7.146000385E0,-4.260000229E0,-5.590500236E-1
3.555782037E1,7.146000385E0,-4.260000229E0,-5.590500236E-1
3.557782037E1,7.146000385E0,-4.260000229E0,-5.590500236E-1
3.559782037E1,6.436950207E0,-5.197950363E0,-6.360000372E-1
3.561782037E1,6.436950207E0,-5.197950363E0,-6.360000372E-1
3.563782037E1,8.697000504E0,-1.031100082E1,5.310000181E-1
3.565782037E1,8.697000504E0,-1.031100082E1,5.310000181E-1
3.567782037E1,1.132005024E1,-1.186200047E1,-2.167950153E0
3.569782037E1,1.132005024E1,-1.186200047E1,-2.167950153E0
3.571782037E1,1.132005024E1,-1.186200047E1,-2.167950153E0
3.573782037E1,3.948000193E0,-8.013000488E0,-5.970000029E-1
3.575782037E1,3.948000193E0,-8.013000488E0,-5.970000029E-1
3.577782037E1,3.948000193E0,-8.013000488E0,-5.970000029E-1
3.579782037E1,3.948000193E0,-8.013000488E0,-5.970000029E-1
3.581782037E1,3.948000193E0,-8.013000488E0,-5.970000029E-1
3.583782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.585782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.587782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.589782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.591782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.593782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.595782037E1,2.779950142E0,-9.028050423E0,1.450950027E0
3.597782037E1,3.162000179E0,-7.744950294E0,1.431000113E0
3.599782037E1,3.162000179E0,-7.744950294E0,1.431000113E0
3.601782037E1,4.081950188E0,-7.879050255E0,9.910500646E-1
3.603782037E1,4.081950188E0,-7.879050255E0,9.910500646E-1
3.605782037E1,4.081950188E0,-7.879050255E0,9.910500646E-1
3.607782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
3.609782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
3.611782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
3.613782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
3.615782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
