"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.894350509E0,7.567050457E0,-1.846950054E0,2.101950169E0
2.914350509E0,7.567050457E0,-1.846950054E0,2.101950169E0
2.934350509E0,7.624050140E0,-2.364000082E0,2.062950134E0
2.954350509E0,7.624050140E0,-2.364000082E0,2.062950134E0
2.974350509E0,7.624050140E0,-2.364000082E0,2.062950134E0
2.994350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.014350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.034350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.054350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.074350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.094350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.114350509E0,1.319700050E1,-2.383050203E0,2.005950212E0
3.134350509E0,9.865050316E0,-3.091950178E0,2.274000168E0
3.154350509E0,9.865050316E0,-3.091950178E0,2.274000168E0
3.174350509E0,9.865050316E0,-3.091950178E0,2.274000168E0
3.194350509E0,9.865050316E0,-3.091950178E0,2.274000168E0
3.214350509E0,9.865050316E0,-3.091950178E0,2.274000168E0
3.234350509E0,9.787950516E0,-2.440950155E0,1.585050106E0
3.254350509E0,9.787950516E0,-2.440950155E0,1.585050106E0
3.274350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.294350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.314350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.334350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.354350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.374350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.394350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.414350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.434350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.454350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.474350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.494350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.514350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.534350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.554350509E0,1.042005062E1,-3.034050226E0,1.909950137E0
3.574350509E0,7.222050190E0,-4.719000340E0,5.119500160E-1
3.594350509E0,7.222050190E0,-4.719000340E0,5.119500160E-1
3.614350509E0,9.040950775E0,-3.589950085E0,-1.134000063E0
3.634350509E0,9.040950775E0,-3.589950085E0,-1.134000063E0
3.654350509E0,9.040950775E0,-3.589950085E0,-1.134000063E0
3.674350509E0,9.040950775E0,-3.589950085E0,-1.134000063E0
3.694350509E0,9.040950775E0,-3.589950085E0,-1.134000063E0
3.714350509E0,7.471050262E0,-5.122050285E0,4.360500276E-1
3.734350509E0,7.471050262E0,-5.122050285E0,4.360500276E-1
3.754350509E0,7.471050262E0,-5.122050285E0,4.360500276E-1
3.774350509E0,7.471050262E0,-5.122050285E0,4.360500276E-1
3.794350509E0,7.471050262E0,-5.122050285E0,4.360500276E-1
3.814350509E0,7.816050529E0,-5.868000507E0,-4.630500078E-1
3.834350509E0,7.816050529E0,-5.868000507E0,-4.630500078E-1
3.854350509E0,7.720050335E0,-4.603950024E0,-1.057050109E0
3.874350509E0,7.720050335E0,-4.603950024E0,-1.057050109E0
3.894350509E0,7.720050335E0,-4.603950024E0,-1.057050109E0
3.914350509E0,7.720050335E0,-4.603950024E0,-1.057050109E0
3.934350509E0,7.720050335E0,-4.603950024E0,-1.057050109E0
3.954350509E0,7.318050385E0,-9.507000923E0,3.210000098E-1
3.974350509E0,7.318050385E0,-9.507000923E0,3.210000098E-1
3.994350509E0,7.318050385E0,-9.507000923E0,3.210000098E-1
4.014350509E0,7.318050385E0,-9.507000923E0,3.210000098E-1
4.034350509E0,7.318050385E0,-9.507000923E0,3.210000098E-1
4.054350509E0,7.165050507E0,-7.917000294E0,2.101950169E0
4.074350509E0,7.165050507E0,-7.917000294E0,2.101950169E0
4.094350509E0,4.387950420E0,-2.842950106E0,5.890500546E-1
4.114350509E0,4.387950420E0,-2.842950106E0,5.890500546E-1
4.134350509E0,4.387950420E0,-2.842950106E0,5.890500546E-1
4.154350509E0,4.387950420E0,-2.842950106E0,5.890500546E-1
4.174350509E0,4.387950420E0,-2.842950106E0,5.890500546E-1
4.194350509E0,3.526050091E0,-1.218795013E1,3.364950180E0
4.214350509E0,3.526050091E0,-1.218795013E1,3.364950180E0
4.234350509E0,5.097000122E0,-4.948950291E0,2.178000212E0
4.254350509E0,5.097000122E0,-4.948950291E0,2.178000212E0
4.274350509E0,5.097000122E0,-4.948950291E0,2.178000212E0
4.294350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.314350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.334350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.354350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.374350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.394350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.414350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.434350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.454350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.474350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.494350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.514350509E0,3.756000280E0,-6.481050491E0,9.720000625E-1
4.534350509E0,3.354000092E0,-1.136400032E1,1.872000098E0
4.554350509E0,3.354000092E0,-1.136400032E1,1.872000098E0
4.574350509E0,3.354000092E0,-1.136400032E1,1.872000098E0
4.594350509E0,3.354000092E0,-1.136400032E1,1.872000098E0
4.614350509E0,3.354000092E0,-1.136400032E1,1.872000098E0
4.634350509E0,4.101000309E0,-9.411000252E0,1.278000116E0
4.654350509E0,4.101000309E0,-9.411000252E0,1.278000116E0
4.674350509E0,3.718050241E0,-9.411000252E0,1.221000075E0
4.694350509E0,3.718050241E0,-9.411000252E0,1.221000075E0
4.714350509E0,3.718050241E0,-9.411000252E0,1.221000075E0
4.734350509E0,3.718050241E0,-9.411000252E0,1.221000075E0
4.754350509E0,3.718050241E0,-9.411000252E0,1.221000075E0
4.774350509E0,4.311000347E0,-8.683050156E0,1.048050046E0
4.794350509E0,4.311000347E0,-8.683050156E0,1.048050046E0
4.814350509E0,4.311000347E0,-8.683050156E0,1.048050046E0
4.834350509E0,4.311000347E0,-8.683050156E0,1.048050046E0
4.854350509E0,4.311000347E0,-8.683050156E0,1.048050046E0
4.874350509E0,5.173050404E0,-7.324050426E0,7.230000496E-1
4.894350509E0,5.173050404E0,-7.324050426E0,7.230000496E-1
4.914350509E0,3.775050163E0,-8.146950722E0,1.144050002E0
4.934350509E0,3.775050163E0,-8.146950722E0,1.144050002E0
4.954350509E0,3.775050163E0,-8.146950722E0,1.144050002E0
4.974350509E0,3.775050163E0,-8.146950722E0,1.144050002E0
4.994350509E0,3.775050163E0,-8.146950722E0,1.144050002E0
5.014350509E0,4.005000114E0,-9.411000252E0,8.760000467E-1
5.034350509E0,4.005000114E0,-9.411000252E0,8.760000467E-1
5.054350509E0,4.005000114E0,-9.411000252E0,8.760000467E-1
5.074350509E0,4.005000114E0,-9.411000252E0,8.760000467E-1
5.094350509E0,4.005000114E0,-9.411000252E0,8.760000467E-1
5.114350509E0,3.909000158E0,-7.342950344E0,6.649500132E-1
5.134350509E0,3.909000158E0,-7.342950344E0,6.649500132E-1
5.154350509E0,2.740950108E0,-7.707000256E0,-1.950000077E-1
5.174350509E0,2.740950108E0,-7.707000256E0,-1.950000077E-1
5.194350509E0,2.740950108E0,-7.707000256E0,-1.950000077E-1
5.214350509E0,2.740950108E0,-7.707000256E0,-1.950000077E-1
5.234350509E0,2.740950108E0,-7.707000256E0,-1.950000077E-1
5.254350509E0,1.783950090E0,-1.128795052E1,-4.200000316E-2
5.274350509E0,1.783950090E0,-1.128795052E1,-4.200000316E-2
5.294350509E0,1.783950090E0,-1.128795052E1,-4.200000316E-2
5.314350509E0,1.783950090E0,-1.128795052E1,-4.200000316E-2
5.334350509E0,1.783950090E0,-1.128795052E1,-4.200000316E-2
5.354350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
