"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.036307980E2,7.607874870E-1,-1.744874954E0,8.595125079E-1
1.036507980E2,6.267250180E-1,-1.716962457E0,9.334874749E-1
1.036707980E2,8.478249907E-1,-1.849099994E0,1.342137456E0
1.036907980E2,7.774249911E-1,-1.750512481E0,1.295524955E0
1.037107980E2,2.160124928E-1,-1.921837449E0,1.495587468E0
1.037307980E2,-2.421374917E-1,-1.928987503E0,1.559525013E0
1.037507980E2,-3.907749951E-1,-1.913037539E0,1.535187483E0
1.037707980E2,-1.784337521E0,-1.812250018E0,1.574787498E0
1.037907980E2,-1.725625038E0,-2.064424992E0,1.855975032E0
1.038107980E2,-1.747074962E0,-1.739237547E0,1.603525043E0
1.038307980E2,-9.604374766E-1,-9.340375066E-1,6.223250031E-1
1.038507980E2,4.258374870E-1,6.437749863E-1,-1.356024981E0
1.038707980E2,5.988125205E-1,1.166550040E0,-1.989349961E0
1.038907980E2,4.686000049E-1,1.865875006E0,-2.922975063E0
1.039107980E2,-3.966875076E-1,2.245787382E0,-3.407799959E0
1.039307980E2,-7.607874870E-1,2.224750042E0,-3.339187384E0
1.039507980E2,-1.392874956E0,2.013962507E0,-2.891762495E0
1.039707980E2,-1.872475028E0,1.485962510E0,-1.464925051E0
1.039907980E2,-1.938750029E0,1.331412435E0,-9.310125113E-1
1.040107980E2,-1.977249980E-1,1.282737494E0,2.304500043E-1
1.040307980E2,4.599374831E-1,1.328937531E0,8.641874790E-1
1.040507980E2,5.326749682E-1,1.363862514E0,1.108250022E0
1.040707980E2,3.067624867E-1,1.403462529E0,1.556499958E0
1.040907980E2,-4.303750023E-2,1.242449999E0,1.742812514E0
1.041107980E2,-2.058375031E-1,1.074149966E0,1.840987444E0
1.041307980E2,-4.734124839E-1,3.988874853E-1,2.119975090E0
1.041507980E2,-4.754749835E-1,-1.236125007E-1,2.314812422E0
1.041707980E2,-3.591499925E-1,-4.534749985E-1,2.468262434E0
1.041907980E2,-3.574999981E-3,-1.914824963E0,2.992962599E0
1.042107980E2,5.081999898E-1,-3.011387587E0,3.112725019E0
1.042307980E2,1.439074993E0,-2.877187490E0,2.984575033E0
1.042507980E2,1.608419991E1,2.220845032E1,-4.244349957E0
1.042707980E2,1.460964966E1,1.949667549E1,-4.364250183E0
1.042907980E2,1.065460014E1,1.349823761E1,-3.849587440E0
1.043107980E2,4.439462662E0,5.600375175E0,-2.908537388E0
1.043307980E2,2.626662493E0,3.294362545E0,-2.788637400E0
1.043507980E2,5.044875145E-1,3.596999943E-1,-3.042462587E0
